module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00911	megaS121_000000006948	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01497 K14654 K14655 -- K02858 K00794 K00793 K00861 K00953"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00793,K00794,K01497	4557,4559,4558	'--' steps are assumed incomplete,K00793 is present in multiple modules: M00125/M00911,K00794 is present in multiple modules: M00125/M00911,K01497 is present in multiple modules: M00125/M00911
M00120	megaS121_000000006948	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00867,K03525,K01947,K09680) ((K01922,K21977) K01598,K13038) (K02318,(K00954,K02201) K00859)"	0.3333333333333333	False	0.5	False	1.0	K00954	1	K00954,K13038	4155,4531	K13038 is present in multiple modules: M00120/M00914
M00914	megaS121_000000006948	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00606 K00077 K06982 K09722 K13038 K02201 K09735"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K13038	4531	K13038 is present in multiple modules: M00120/M00914
M00572	megaS121_000000006948	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02169 (K00647,K09458) K00059 K02372 K00208 (K02170,K09789,K19560,K19561)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00059,K09458	4165,4168	K00059 is present in multiple modules: M00083/M00874/M00572,K09458 is present in multiple modules: M00083/M00873/M00874/M00572
M00126	megaS121_000000006948	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01495,K09007,K22391) (K01077,K01113,(K08310,K19965)) ((K13939,(K13940,K01633 K00950) K00796),(K01633 K13941)) (K11754,K20457) (K00287,K13998)"	0.2	False	0.42857142857142855	False	1.0	K00796,K00950	1,1	K00796,K00950,K09007	4283,4284,4282	K09007 is present in multiple modules: M00126/M00988
M00840	megaS121_000000006948	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K14652 K22100 -- K01633 K13941 K22099 K00287"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K14652	4558	'--' steps are assumed incomplete,K14652 is present in multiple modules: M00125/M00840
M00842	megaS121_000000006948	Tetrahydrobiopterin biosynthesis, GTP => BH4	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K01737 K00072"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01737	4281	K01737 is present in multiple modules: M00842/M00843/M00988
M00843	megaS121_000000006948	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K01737 K17745"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01737	4281	K01737 is present in multiple modules: M00842/M00843/M00988
M00988	megaS121_000000006948	PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01495,K09007,K22391) K01737 K10026 K06920 (K06879,K09457)"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K01737,K09007	4281,4282	K01737 is present in multiple modules: M00842/M00843/M00988,K09007 is present in multiple modules: M00126/M00988
M00121	megaS121_000000006948	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01885 K02492 K01845 K01698 K01749 (K01719,K13542,K13543) K01599 (K00228,K02495) (K00230,K00231,K08973) K01772"	0.1	False	0.1	False	1.0	K02495	1	K02495	4223	None
M00122	megaS121_000000006948	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00798,K19221) K02232 (K02225,K02227) K02231 K00768 (K02226,K22316) K02233"	0.7142857142857143	False	0.7142857142857143	False	1.0	K00768,K00798,K02226,K02231,K02233,K19221	2,1,1,1,1,1	K00768,K00768,K00798,K02226,K02231,K02233,K19221	4659,4657,4662,4656,4660,4658,4592	None
M00117	megaS121_000000006948	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K03181,K18240) K03179 K03182+K03186 K18800 K00568 K03185 K03183 (K03184,K06134)"	0.0	False	0.0625	False	NA	No enzymes unique to module	NA	K03186	4554	K03186 is present in multiple modules: M00117/M00989/M00849
M00989	megaS121_000000006948	Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K03181,K18240) K03179 K03182+K03186 K24844+K24845+K24843 K00568 K03183"	0.0	False	0.08333333333333333	False	NA	No enzymes unique to module	NA	K03186	4554	K03186 is present in multiple modules: M00117/M00989/M00849
M00849	megaS121_000000006948	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.0	False	0.0625	False	NA	No enzymes unique to module	NA	K03186	4554	K03186 is present in multiple modules: M00117/M00989/M00849
M00096	megaS121_000000006948	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01662 K00099 (K00991,K12506) K00919 (K01770,K12506) K03526 K03527 K01823"	0.5	False	0.5	False	1.0	K00099,K01662,K03526,K03527	1,1,1,1	K00099,K01662,K03526,K03527	4505,4426,4507,4589	None
M00953	megaS121_000000006948	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K00789 K05953 K14271 K22374 K18054"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00789	4532	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00848	megaS121_000000006948	Aurachin biosynthesis, anthranilate => aurachin A	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of other antibiotics	"K09460 K02078+K14245+K14246+K22798 K22799 K22800 K21272 K21271 K22801 K22802"	0.0	False	0.03125	False	NA	No enzymes unique to module	NA	K02078,K02078,K02078	4166,4488,4489	K02078 is present in multiple modules: M00885/M00886/M00848,No KOfam profile for K09460,No KOfam profile for K14245,No KOfam profile for K14246,No KOfam profile for K21271,No KOfam profile for K21272,No KOfam profile for K22798,No KOfam profile for K22799,No KOfam profile for K22800,No KOfam profile for K22801,No KOfam profile for K22802
M00878	megaS121_000000006948	Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA	Pathway modules	Xenobiotics biodegradation	Aromatics degradation	"K01912 K02609+K02610+K02611+K02612+K02613 K15866 K02618 K02615 K01692 K00074"	0.14285714285714285	False	0.14285714285714285	False	1.0	K15866	1	K15866	4580	None
M00718	megaS121_000000006948	Multidrug resistance, efflux pump MexAB-OprM	Signature modules	Gene set	Drug resistance	"K18131 K03585+K18138+K18139"	0.0	False	0.3333333333333333	False	1.0	K03585,K18138	1,1	K03585,K18138	4468,4469	None
M00611	megaS121_000000006948	Oxygenic photosynthesis in plants and cyanobacteria	Signature modules	Module set	Metabolic capacity	"(M00161,M00163) M00165"	0.0	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K00615,K00615	4434,4426	K00615 is present in multiple modules: M00004/M00007/M00165/M00611/M00612
M00612	megaS121_000000006948	Anoxygenic photosynthesis in purple bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00165"	0.0	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K00615,K00615	4434,4426	K00615 is present in multiple modules: M00004/M00007/M00165/M00611/M00612
M00617	megaS121_000000006948	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	4158	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	megaS121_000000006948	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00925,K15024	4158,4614	K00925 is present in multiple modules: M00579/M00357/M00617/M00618,K15024 is present in multiple modules: M00579/M00618
M01000	megaS121_000000011334	GDP-Man biosynthesis, Fru-6P => GDP-Man	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K01809,K28465,K15916,K16011) (K17497,K01840,K15778,K16881) (K00966,K00971,K16011,K16881)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00971	525	K00971 is present in multiple modules: M01000/M01015/M01006
M01015	megaS121_000000011334	GDP-Man biosynthesis, Man => GDP-Man	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"K00844 (((K17497,K01840,K15778) (K00966,K00971,K16011)),K16881)"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00971	525	K00971 is present in multiple modules: M01000/M01015/M01006
M01036	megaS121_000000011334	UDP-GalNAcA biosynthesis, UDP-GlcNAc => UDP-GalNAcA	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K02474,K22926) (K22925,K02473)"	1.0	True	1.0	True	1.0	K02473	1	K02473,K02474	538,537	K02474 is present in multiple modules: M01036/M01035
M01035	megaS121_000000011334	UDP-ManNAc3NAcA biosynthesis, UDP-GlcNAc => UDP-ManNAc3NAcA	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K13015,K02474) (K13016,K13020) K13017 K13018 K13019"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K02474	537	K02474 is present in multiple modules: M01036/M01035
M01006	megaS121_000000011334	GDP-D-Rha4N biosynthesis, Fru-6P => GDP-D-Rha4N	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K01809,K28465,K15916,K16011) (K01840,K15778,K16881) (K00966,K00971,K16011,K16881) K01711 K13010"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00971	525	K00971 is present in multiple modules: M01000/M01015/M01006
M00888	megaS121_000000011334	Galactofuranan biosynthesis, decaprenyl phosphate + UDP-GlcNAc (+ dTDP-Rha/UDP-Galf) => GL-5	Pathway modules	Glycan metabolism	Other polysaccharide metabolism	"K02851 K16870 K16649 K16650"	0.25	False	0.25	False	1.0	K02851	1	K02851	542	None
M00061	megaS121_000000006224	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01812 K00040 (K01686,K08323) K00874 (K01625,K17463)"	0.2	False	0.2	False	1.0	K01686	2	K01686,K01686	4722,4723	None
M00144	megaS121_000000006224	NADH:quinone oxidoreductase, prokaryotes	Pathway modules	Energy metabolism	ATP synthesis	"K00330+(K00331+K00332+K00333,K00331+K13378,K13380)+K00334+K00335+K00336+K00337+K00338+K00339+K00340+(K00341+K00342)+K00343"	0.0	False	0.16666666666666666	False	1.0	K00334,K00335	1,1	K00334,K00335	4701,4704	None
M00083	megaS121_000000006224	Fatty acid biosynthesis, elongation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K00665,(K00667 K00668),K11533,((K00647,K09458) K00059 (K02372,K01716,K16363) (K00208,K02371,K10780,K00209))"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00059	4802	K00059 is present in multiple modules: M00083/M00874/M00572
M00874	megaS121_000000006224	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K11262 K03955+K00645 K09458 K00059 K22541 K07512"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00059	4802	K00059 is present in multiple modules: M00083/M00874/M00572
M00051	megaS121_000000006224	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00254	1	K00254	4797	None
M00572	megaS121_000000006224	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02169 (K00647,K09458) K00059 K02372 K00208 (K02170,K09789,K19560,K19561)"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00059	4802	K00059 is present in multiple modules: M00083/M00874/M00572
M00114	megaS121_000000010297	Ascorbate biosynthesis, plants, fructose-6P => ascorbate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01809 K17497 K00966 K10046 K14190 K10047 K17744 K00225"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01809	1688	K01809 is present in multiple modules: M00114/M01000/M01006
M00346	megaS121_000000010297	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	1.0	K00018	1	K00018	1742	None
M00157	megaS121_000000010297	F-type ATPase, prokaryotes and chloroplasts	Pathway modules	Energy metabolism	ATP synthesis	"K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110"	1.0	True	1.0	True	1.0	K02108,K02109,K02110,K02111,K02112,K02113,K02114,K02115	1,1,1,1,1,1,1,1	K02108,K02109,K02110,K02111,K02112,K02113,K02114,K02115	1678,1680,1679,1682,1684,1681,1685,1683	None
M00975	megaS121_000000010297	Betaine degradation, bacteria, betaine => pyruvate	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"K00479+K21832 (((K00309,K00315) (K00301,K00302+K00303+K00304+K00305)),K21833+K21834+K25960+K25961) K00600 (K01752,K01754)"	0.25	False	0.25	False	1.0	K01752	2	K01752,K01752	1674,1675	None
M00526	megaS121_000000010297	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K03340 (K01586,K12526)"	0.16666666666666666	False	0.16666666666666666	False	1.0	K03340	1	K03340	1721	None
M00844	megaS121_000000010297	Arginine biosynthesis, ornithine => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00611 K01940 (K01755,K14681)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00611	1745	K00611 is present in multiple modules: M00844/M00029/M00978
M00029	megaS121_000000010297	Urea cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01948 K00611 K01940 (K01755,K14681) K01476"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00611	1745	K00611 is present in multiple modules: M00844/M00029/M00978
M00978	megaS121_000000010297	Ornithine-ammonia cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01915 K01955+K01956 K00611 K01940 K01755 (K27542,K27545)"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00611	1745	K00611 is present in multiple modules: M00844/M00029/M00978
M01000	megaS121_000000010297	GDP-Man biosynthesis, Fru-6P => GDP-Man	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K01809,K28465,K15916,K16011) (K17497,K01840,K15778,K16881) (K00966,K00971,K16011,K16881)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01809	1688	K01809 is present in multiple modules: M00114/M01000/M01006
M01006	megaS121_000000010297	GDP-D-Rha4N biosynthesis, Fru-6P => GDP-D-Rha4N	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K01809,K28465,K15916,K16011) (K01840,K15778,K16881) (K00966,K00971,K16011,K16881) K01711 K13010"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01809	1688	K01809 is present in multiple modules: M00114/M01000/M01006
M00115	megaS121_000000010297	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00278,K06989) K03517 K00767 (K00969,K06210) (K01916,K01950)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01950	1734	K01950 is present in multiple modules: M00115/M00912
M00912	megaS121_000000010297	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00453,K00463) (K01432,K14263,K07130) K00486 K01556 K00452 K00767 (K00969,K06210) (K01916,K01950)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01950	1734	K01950 is present in multiple modules: M00115/M00912
M00924	megaS121_000000010297	Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K02302,(K02303,K13542) (K02304,K24866)) (K02190,K03795,K22011) K03394 (K05934,K13541,K21479) K05936 (K02189,K13541) K02188 K05895 (K02191 K03399,K00595) K06042 K02224"	0.09090909090909091	False	0.09090909090909091	False	1.0	K02190	1	K02190	1698	None
M00718	megaS121_000000010297	Multidrug resistance, efflux pump MexAB-OprM	Signature modules	Gene set	Drug resistance	"K18131 K03585+K18138+K18139"	0.0	False	0.16666666666666666	False	1.0	K03585	1	K03585	1759	None
