participant	group_i	group_j	days_between	shared_clusters	n_clusters_i	n_clusters_j	jaccard
p813	spaS59	spaS75	70	73808	150030	94987	0.4310988324211928
p813	spaS59	spaS79	98	90190	150030	168410	0.3951369112814896
p813	spaS59	spaS88	224	78295	150030	190889	0.2981258376995248
p813	spaS59	spaS89	231	81506	150030	197483	0.3064054705327303
p813	spaS59	spaS9	140	34285	150030	65398	0.18927035546501936
p813	spaS61	spaS63	14	88052	167694	116138	0.4497497190724282
p813	spaS61	spaS68	21	115092	167694	154591	0.555482086750035
p813	spaS61	spaS69	28	118020	167694	157880	0.5686231053123525
p813	spaS61	spaS71	42	117475	167694	165307	0.5450618486864693
p813	spaS61	spaS72	49	69378	167694	119675	0.3182608456312417
p813	spaS61	spaS73	56	118373	167694	181079	0.5137717013888888
p813	spaS61	spaS75	63	70131	167694	94987	0.3642222799272916
p813	spaS61	spaS79	91	109115	167694	168410	0.4807061135121085
p813	spaS61	spaS88	217	98196	167694	190889	0.377115601009267
p813	spaS61	spaS89	224	107377	167694	197483	0.41651280062063617
p813	spaS61	spaS9	147	43299	167694	65398	0.22813802405778927
p813	spaS63	spaS68	7	82085	116138	154591	0.43513178261699287
p813	spaS63	spaS69	14	89756	116138	157880	0.48711074448339864
p813	spaS63	spaS71	28	92617	116138	165307	0.49048340288516534
p813	spaS63	spaS72	35	76922	116138	119675	0.48411804318683876
p813	spaS63	spaS73	42	83764	116138	181079	0.39242362487292287
p813	spaS63	spaS75	49	73311	116138	94987	0.5319561147633767
p813	spaS63	spaS79	77	77328	116138	168410	0.3731686130682367
p813	spaS63	spaS88	203	68291	116138	190889	0.2860523758461229
p813	spaS63	spaS89	210	68481	116138	197483	0.2793546544831525
p813	spaS63	spaS9	161	29145	116138	65398	0.19125145185739315
p813	spaS68	spaS69	7	125475	154591	157880	0.6710036578322531
p813	spaS68	spaS71	21	112604	154591	165307	0.5432091618667207
p813	spaS68	spaS72	28	69911	154591	119675	0.34210564948251815
p813	spaS68	spaS73	35	114968	154591	181079	0.5209196110592563
p813	spaS68	spaS75	42	67167	154591	94987	0.36821792545405707
p813	spaS68	spaS79	70	115460	154591	168410	0.5563238107169186
p813	spaS68	spaS88	196	103866	154591	190889	0.4298840298989297
p813	spaS68	spaS89	203	116136	154591	197483	0.49223100984156853
p813	spaS68	spaS9	168	34038	154591	65398	0.18304822238116494
p813	spaS69	spaS71	14	122676	157880	165307	0.6118168080554184
p813	spaS69	spaS72	21	80915	157880	119675	0.4114879983726607
p813	spaS69	spaS73	28	123724	157880	181079	0.574832160196994
p813	spaS69	spaS75	35	73045	157880	94987	0.4062072493910645
p813	spaS69	spaS79	63	116964	157880	168410	0.5587647974929058
p813	spaS69	spaS88	189	101082	157880	190889	0.40810377613681786
p813	spaS69	spaS89	196	110079	157880	197483	0.4487818202573344
p813	spaS69	spaS9	175	36620	157880	65398	0.19618768014229232
p813	spaS71	spaS72	7	90248	165307	119675	0.4634424394301971
p813	spaS71	spaS73	14	123574	165307	181079	0.5546110622408129
p813	spaS71	spaS75	21	80129	165307	94987	0.44475342047567507
p813	spaS71	spaS79	49	115310	165307	168410	0.5279592687047576
p813	spaS71	spaS88	175	101897	165307	190889	0.40069760400158866
p813	spaS71	spaS89	182	105680	165307	197483	0.41103029831589594
p813	spaS71	spaS9	189	37848	165307	65398	0.1962490342585439
p813	spaS72	spaS73	7	85903	119675	181079	0.3998259258742105
p813	spaS72	spaS75	14	71284	119675	94987	0.49717529886035516
p813	spaS72	spaS79	42	77308	119675	168410	0.3667762611670154
p813	spaS72	spaS88	168	68552	119675	190889	0.2832586813876998
p813	spaS72	spaS89	175	66617	119675	197483	0.2658926083954323
p813	spaS72	spaS9	196	23526	119675	65398	0.1456294453007484
p813	spaS73	spaS75	7	78030	181079	94987	0.3940192692237775
p813	spaS73	spaS79	35	129900	181079	168410	0.5915596865052439
p813	spaS73	spaS88	161	120304	181079	190889	0.47803420433593996
p813	spaS73	spaS89	168	119433	181079	197483	0.46090171304639777
p813	spaS73	spaS9	203	37381	181079	65398	0.1787743428855645
p813	spaS75	spaS79	28	71178	94987	168410	0.3702963806907746
p813	spaS75	spaS88	154	64974	94987	190889	0.294130428877964
p813	spaS75	spaS89	161	62834	94987	197483	0.27362434461495583
p813	spaS75	spaS9	210	25287	94987	65398	0.18717523575478542
p813	spaS79	spaS88	126	120778	168410	190889	0.5063621232512022
p813	spaS79	spaS89	133	119948	168410	197483	0.48770253511964057
p813	spaS79	spaS9	238	30666	168410	65398	0.1509584428626281
p813	spaS88	spaS89	7	152284	190889	197483	0.645030666531124
p813	spaS88	spaS9	364	27389	190889	65398	0.11965591660914468
p813	spaS89	spaS9	371	29253	197483	65398	0.12521187528892086
p860	spaS163	spaS166	14	50953	85767	87400	0.41691622890994484
p860	spaS163	spaS170	28	66983	85767	100437	0.5618389377710302
p860	spaS163	spaS175	35	65980	85767	90200	0.5998890778001037
p860	spaS163	spaS195	84	53242	85767	76826	0.48689083776097153
p860	spaS163	spaS199	133	69669	85767	149287	0.42125343894549083
p860	spaS163	spaS201	161	65475	85767	148496	0.3879126478185653
p860	spaS163	spaS206	182	64090	85767	157187	0.35831693353609445
p860	spaS163	spaS213	287	51469	85767	131931	0.30962708071395484
p860	spaS163	spaS217	399	44348	85767	126757	0.2636999334031015
p860	spaS163	spaS220	406	50229	85767	142388	0.28230275507795377
p860	spaS166	spaS170	14	51810	87400	100437	0.3808802664176965
p860	spaS166	spaS175	21	60480	87400	90200	0.5163934426229508
p860	spaS166	spaS195	70	52263	87400	76826	0.46678813536614777
p860	spaS166	spaS199	119	66884	87400	149287	0.3938917451399563
p860	spaS166	spaS201	147	58156	87400	148496	0.32719702936874084
p860	spaS166	spaS206	168	59126	87400	157187	0.31880557098257856
p860	spaS166	spaS213	273	54286	87400	131931	0.3289163561452937
p860	spaS166	spaS217	385	48466	87400	126757	0.29250834384486785
p860	spaS166	spaS220	392	50066	87400	142388	0.27857468757302944
p860	spaS170	spaS175	7	63097	100437	90200	0.49472322408656105
p860	spaS170	spaS195	56	50606	100437	76826	0.3995515447231499
p860	spaS170	spaS199	105	68861	100437	149287	0.38073569497354354
p860	spaS170	spaS201	133	65433	100437	148496	0.35658310626703
p860	spaS170	spaS206	154	64378	100437	157187	0.3331401426161473
p860	spaS170	spaS213	259	50153	100437	131931	0.2752407869824109
p860	spaS170	spaS217	371	41648	100437	126757	0.22446185851486963
p860	spaS170	spaS220	378	46704	100437	142388	0.23813870008821084
p860	spaS175	spaS195	49	58432	90200	76826	0.5380776101810413
p860	spaS175	spaS199	98	77198	90200	149287	0.4756822705174103
p860	spaS175	spaS201	126	73123	90200	148496	0.44163601553393367
p860	spaS175	spaS206	147	76799	90200	157187	0.45020165545055923
p860	spaS175	spaS213	252	58945	90200	131931	0.36121358449867025
p860	spaS175	spaS217	364	51094	90200	126757	0.30804941427563715
p860	spaS175	spaS220	371	53811	90200	142388	0.3009950944472723
p860	spaS195	spaS199	49	64789	76826	149287	0.40160794426123825
p860	spaS195	spaS201	77	60435	76826	148496	0.36652374050107045
p860	spaS195	spaS206	98	60516	76826	157187	0.3488014201974674
p860	spaS195	spaS213	203	52543	76826	131931	0.33635269566108034
p860	spaS195	spaS217	315	46621	76826	126757	0.2970209350033766
p860	spaS195	spaS220	322	49368	76826	142388	0.29066330676024166
p860	spaS199	spaS201	28	110891	149287	148496	0.5933426791944011
p860	spaS199	spaS206	49	111310	149287	157187	0.5703408415486463
p860	spaS199	spaS213	154	90203	149287	131931	0.4722299295866817
p860	spaS199	spaS217	266	69217	149287	126757	0.3346613353188897
p860	spaS199	spaS220	273	78829	149287	142388	0.37035697170724374
p860	spaS201	spaS206	21	119313	148496	157187	0.6401942372699468
p860	spaS201	spaS213	126	96656	148496	131931	0.5259589380261304
p860	spaS201	spaS217	238	70818	148496	126757	0.34640839386602096
p860	spaS201	spaS220	245	82194	148496	142388	0.3938569169581676
p860	spaS206	spaS213	105	96305	157187	131931	0.4994735832127502
p860	spaS206	spaS217	217	76415	157187	126757	0.36821359906326345
p860	spaS206	spaS220	224	87187	157187	142388	0.4105081266361565
p860	spaS213	spaS217	112	75523	131931	126757	0.4123222231321486
p860	spaS213	spaS220	119	87161	131931	142388	0.4657081182743992
p860	spaS217	spaS220	7	107030	126757	142388	0.6602103445085279
p894	spaS139	spaS157	42	63908	136142	97099	0.37741019175234597
p894	spaS139	spaS176	98	67166	136142	114642	0.36579202474702915
p894	spaS139	spaS197	168	60234	136142	121152	0.30566324977164316
p894	spaS139	spaS95	119	32948	136142	89187	0.17126431404348663
p894	spaS157	spaS176	56	71902	97099	114642	0.5141770178562489
p894	spaS157	spaS197	126	70093	97099	121152	0.4730962890967751
p894	spaS157	spaS95	161	13787	97099	89187	0.07992510101507835
p894	spaS176	spaS197	70	79665	114642	121152	0.5102511384816402
p894	spaS176	spaS95	217	13871	114642	89187	0.07302140473157225
p894	spaS197	spaS95	287	8756	121152	89187	0.043436202457548506
p97	spaS25	spaS250	103	80644	105655	130979	0.5169818578113982
p97	spaS25	spaS251	91	84593	105655	151191	0.49109739743284586
p97	spaS25	spaS252	70	87673	105655	142812	0.5452504446683334
p97	spaS25	spaS253	117	81320	105655	130926	0.5237632116242972
p97	spaS25	spaS29	7	95588	105655	122815	0.7193449827666651
p97	spaS25	spaS35	14	78416	105655	102718	0.6033995860169132
p97	spaS25	spaS43	28	53142	105655	68503	0.4391320156012428
p97	spaS250	spaS251	12	111600	130979	151191	0.6542768364894178
p97	spaS250	spaS252	33	106811	130979	142812	0.6396634327464367
p97	spaS250	spaS253	14	115014	130979	130926	0.7829887467578
p97	spaS250	spaS29	110	92940	130979	122815	0.5777910403222798
p97	spaS250	spaS35	117	76518	130979	102718	0.48682075849827267
p97	spaS250	spaS43	131	51626	130979	68503	0.3491640515095769
p97	spaS251	spaS252	21	119397	151191	142812	0.6838081165595684
p97	spaS251	spaS253	26	110249	151191	130926	0.6414748527940047
p97	spaS251	spaS29	98	99552	151191	122815	0.5706489962970182
p97	spaS251	spaS35	105	81149	151191	102718	0.46972100023153507
p97	spaS251	spaS43	119	53214	151191	68503	0.3196419990389236
p97	spaS252	spaS253	47	107176	142812	130926	0.6434600929383653
p97	spaS252	spaS29	77	100777	142812	122815	0.6113254473764028
p97	spaS252	spaS35	84	83188	142812	102718	0.5124243880203521
p97	spaS252	spaS43	98	52417	142812	68503	0.3298782866996438
p97	spaS253	spaS29	124	94674	130926	122815	0.5951831618123181
p97	spaS253	spaS35	131	79212	130926	102718	0.5129247824285122
p97	spaS253	spaS43	145	52206	130926	68503	0.35460491906835206
p97	spaS29	spaS35	7	86839	122815	102718	0.6261193707009676
p97	spaS29	spaS43	21	58243	122815	68503	0.43767048656772495
p97	spaS35	spaS43	14	52070	102718	68503	0.4370085018170221
