participant	group_i	group_j	days_between	shared_clusters	n_clusters_i	n_clusters_j	jaccard
p110	spaS222	spaS223	14	3877	25088	31244	0.07391097130874083
p110	spaS222	spaS30	124	2403	25088	36546	0.04056997180530465
p110	spaS222	spaS37	138	2097	25088	30892	0.03891765491899115
p110	spaS223	spaS30	110	2616	31244	36546	0.040138705618805046
p110	spaS223	spaS37	124	2209	31244	30892	0.03686151484305906
p110	spaS30	spaS37	14	3803	36546	30892	0.05976270920091145
p125	spaS102	spaS104	7	3397	16658	14515	0.12229982718894009
p125	spaS102	spaS15	371	829	16658	22859	0.021427832919768405
p125	spaS102	spaS19	357	966	16658	21792	0.025770995624799915
p125	spaS102	spaS22	350	910	16658	13676	0.030927134312126157
p125	spaS102	spaS40	322	688	16658	14960	0.022243776268994504
p125	spaS102	spaS44	315	848	16658	20311	0.02347664793333518
p125	spaS102	spaS51	280	884	16658	12969	0.03075531433740389
p125	spaS102	spaS74	189	1497	16658	19270	0.043478260869565216
p125	spaS104	spaS15	378	737	14515	22859	0.02011627589595218
p125	spaS104	spaS19	364	897	14515	21792	0.025331827167466816
p125	spaS104	spaS22	357	839	14515	13676	0.030674173735010236
p125	spaS104	spaS40	329	693	14515	14960	0.02407754846779237
p125	spaS104	spaS44	322	854	14515	20311	0.02513834922877664
p125	spaS104	spaS51	287	853	14515	12969	0.03203034058052645
p125	spaS104	spaS74	196	1339	14515	19270	0.04126856931516982
p125	spaS15	spaS19	14	2091	22859	21792	0.04913063909774436
p125	spaS15	spaS22	21	1136	22859	13676	0.03209130201418119
p125	spaS15	spaS40	49	1470	22859	14960	0.04044127761423973
p125	spaS15	spaS44	56	2172	22859	20311	0.05297819405824675
p125	spaS15	spaS51	91	1613	22859	12969	0.047143065906766035
p125	spaS15	spaS74	182	1307	22859	19270	0.032017049630101414
p125	spaS19	spaS22	7	1450	21792	13676	0.042624492915515316
p125	spaS19	spaS40	35	1410	21792	14960	0.03989587459679701
p125	spaS19	spaS44	42	2103	21792	20311	0.052575
p125	spaS19	spaS51	77	1734	21792	12969	0.05250249795621764
p125	spaS19	spaS74	168	1701	21792	19270	0.04321536546327583
p125	spaS22	spaS40	28	1685	13676	14960	0.06252087121071574
p125	spaS22	spaS44	35	1305	13676	20311	0.03993023682761153
p125	spaS22	spaS51	70	1540	13676	12969	0.061342362079267077
p125	spaS22	spaS74	161	1222	13676	19270	0.03851973269448997
p125	spaS40	spaS44	7	1574	14960	20311	0.04671038964893017
p125	spaS40	spaS51	42	1599	14960	12969	0.060729206228636534
p125	spaS40	spaS74	133	1177	14960	19270	0.03560947569055759
p125	spaS44	spaS51	35	1985	20311	12969	0.06342866272567503
p125	spaS44	spaS74	126	2294	20311	19270	0.061522782739292514
p125	spaS51	spaS74	91	1280	12969	19270	0.04134500468361381
p142	spaS257	spaS258	15	7764	46182	47410	0.09045998974693573
p142	spaS257	spaS259	43	5604	46182	40215	0.0693624447662545
p142	spaS257	spaS267	85	3534	46182	43692	0.040931202223766505
p142	spaS257	spaS268	120	4395	46182	51955	0.046884000768065544
p142	spaS257	spaS269	127	5368	46182	46366	0.061573755448497365
p142	spaS257	spaS282	197	3852	46182	40242	0.046650196192413895
p142	spaS258	spaS259	28	4894	47410	40215	0.05915557650699254
p142	spaS258	spaS267	70	4319	47410	43692	0.04976781166818386
p142	spaS258	spaS268	105	4642	47410	51955	0.04900604921719118
p142	spaS258	spaS269	112	4899	47410	46366	0.05512112245012771
p142	spaS258	spaS282	182	4112	47410	40242	0.049221929614555904
p142	spaS259	spaS267	42	4415	40215	43692	0.055540180143913855
p142	spaS259	spaS268	77	5535	40215	51955	0.063888728573902
p142	spaS259	spaS269	84	5190	40215	46366	0.06376626408325245
p142	spaS259	spaS282	154	4479	40215	40242	0.05895127536918582
p142	spaS267	spaS268	35	6286	43692	51955	0.07034388603529504
p142	spaS267	spaS269	42	5347	43692	46366	0.06312049202582899
p142	spaS267	spaS282	112	5429	43692	40242	0.06915483090249029
p142	spaS268	spaS269	7	9179	51955	46366	0.10297054138341073
p142	spaS268	spaS282	77	8047	51955	40242	0.09562685680332739
p142	spaS269	spaS282	70	6166	46366	40242	0.07665150045995872
p151	spaS103	spaS107	14	676	4748	4497	0.07888901855525732
p151	spaS103	spaS118	49	429	4748	18215	0.01903789828703293
p151	spaS103	spaS149	140	383	4748	21544	0.014782508008800032
p151	spaS103	spaS154	147	434	4748	21403	0.016875996422599838
p151	spaS103	spaS184	231	243	4748	31626	0.006725526556142924
p151	spaS103	spaS215	567	256	4748	57325	0.004141255641651973
p151	spaS103	spaS98	7	1209	4748	9488	0.09280724648806325
p151	spaS107	spaS118	35	829	4497	18215	0.0378832883973861
p151	spaS107	spaS149	126	844	4497	21544	0.033496051117196494
p151	spaS107	spaS154	133	781	4497	21403	0.031092002070146105
p151	spaS107	spaS184	217	414	4497	31626	0.011593715869948753
p151	spaS107	spaS215	553	289	4497	57325	0.00469666682918109
p151	spaS107	spaS98	21	1075	4497	9488	0.08326878388845856
p151	spaS118	spaS149	91	2747	18215	21544	0.07421917216038042
p151	spaS118	spaS154	98	1844	18215	21403	0.048816646370519405
p151	spaS118	spaS184	182	2013	18215	31626	0.042088316467341305
p151	spaS118	spaS215	518	1159	18215	57325	0.015581936247159893
p151	spaS118	spaS98	56	777	18215	9488	0.02885686696872911
p151	spaS149	spaS154	7	2875	21544	21403	0.07174585745657816
p151	spaS149	spaS184	91	2183	21544	31626	0.04281483515405888
p151	spaS149	spaS215	427	1526	21544	57325	0.019730292334147886
p151	spaS149	spaS98	147	859	21544	9488	0.02846916117058297
p151	spaS154	spaS184	84	1597	21403	31626	0.031050707730595737
p151	spaS154	spaS215	420	1077	21403	57325	0.013869750550540239
p151	spaS154	spaS98	154	904	21403	9488	0.030146396771934505
p151	spaS184	spaS215	336	5720	31626	57325	0.0687243935552859
p151	spaS184	spaS98	238	569	31626	9488	0.014033789616475521
p151	spaS215	spaS98	574	636	57325	9488	0.009610589781948412
p292	spaS12	spaS130	476	1549	22023	42592	0.024561570418291948
p292	spaS12	spaS20	28	1475	22023	15433	0.04099385786943109
p292	spaS12	spaS225	56	1090	22023	12101	0.032996306835381725
p292	spaS12	spaS228	49	1094	22023	18330	0.027866221758068212
p292	spaS12	spaS23	35	1049	22023	18106	0.026842374616171956
p292	spaS12	spaS232	42	1083	22023	10723	0.034203960458579416
p292	spaS12	spaS39	63	1070	22023	11206	0.033272178861283
p292	spaS12	spaS49	98	963	22023	15252	0.026520158625247852
p292	spaS12	spaS55	112	1739	22023	23763	0.03948055486185211
p292	spaS12	spaS7	14	2236	22023	20750	0.055159483928263066
p292	spaS12	spaS97	371	371	22023	27622	0.007529325810772415
p292	spaS12	spaS99	378	319	22023	22649	0.007192298153450725
p292	spaS130	spaS20	448	542	42592	15433	0.00942887462380182
p292	spaS130	spaS225	532	324	42592	12101	0.005959278265187883
p292	spaS130	spaS228	525	365	42592	18330	0.006027379163432799
p292	spaS130	spaS23	441	440	42592	18106	0.007301935012778387
p292	spaS130	spaS232	518	284	42592	10723	0.005355358186720975
p292	spaS130	spaS39	413	594	42592	11206	0.01116457409217352
p292	spaS130	spaS49	378	702	42592	15252	0.012285184277764167
p292	spaS130	spaS55	364	1668	42592	23763	0.025785706556185943
p292	spaS130	spaS7	490	885	42592	20750	0.01416974878716557
p292	spaS130	spaS97	105	2565	42592	27622	0.037916303271297434
p292	spaS130	spaS99	98	2099	42592	22649	0.033242532704063854
p292	spaS20	spaS225	84	651	15433	12101	0.02421604731614775
p292	spaS20	spaS228	77	844	15433	18330	0.025638688903065098
p292	spaS20	spaS23	7	1306	15433	18106	0.04051748208357894
p292	spaS20	spaS232	70	1031	15433	10723	0.04103482587064677
p292	spaS20	spaS39	35	1352	15433	11206	0.053466207932929964
p292	spaS20	spaS49	70	883	15433	15252	0.02962888396751896
p292	spaS20	spaS55	84	1194	15433	23763	0.031419398979001104
p292	spaS20	spaS7	42	1427	15433	20750	0.041057659109218554
p292	spaS20	spaS97	343	303	15433	27622	0.007087387724550898
p292	spaS20	spaS99	350	337	15433	22649	0.008928334878791893
p292	spaS225	spaS228	7	2053	12101	18330	0.0723447741207978
p292	spaS225	spaS23	91	634	12101	18106	0.02143847428397525
p292	spaS225	spaS232	14	1301	12101	10723	0.060446963713237004
p292	spaS225	spaS39	119	587	12101	11206	0.025836267605633803
p292	spaS225	spaS49	154	583	12101	15252	0.021778109824430333
p292	spaS225	spaS55	168	605	12101	23763	0.017158739612581186
p292	spaS225	spaS7	42	1137	12101	20750	0.03585167433940846
p292	spaS225	spaS97	427	282	12101	27622	0.007149920133870845
p292	spaS225	spaS99	434	203	12101	22649	0.005876052913422294
p292	spaS228	spaS23	84	824	18330	18106	0.023138267999550714
p292	spaS228	spaS232	7	1267	18330	10723	0.045598502843158424
p292	spaS228	spaS39	112	652	18330	11206	0.0225730508239856
p292	spaS228	spaS49	147	584	18330	15252	0.01769804230559428
p292	spaS228	spaS55	161	655	18330	23763	0.015806747429895265
p292	spaS228	spaS7	35	1187	18330	20750	0.03132504684242472
p292	spaS228	spaS97	420	400	18330	27622	0.008781173164734809
p292	spaS228	spaS99	427	219	18330	22649	0.005372914622178607
p292	spaS23	spaS232	77	814	18106	10723	0.02905586293057291
p292	spaS23	spaS39	28	1063	18106	11206	0.037629650607101134
p292	spaS23	spaS49	63	1000	18106	15252	0.030904258606836023
p292	spaS23	spaS55	77	705	18106	23763	0.01712661548926246
p292	spaS23	spaS7	49	1280	18106	20750	0.03406429635937833
p292	spaS23	spaS97	336	519	18106	27622	0.011480015041252848
p292	spaS23	spaS99	343	493	18106	22649	0.012244796582385377
p292	spaS232	spaS39	105	764	10723	11206	0.03609733049846445
p292	spaS232	spaS49	140	682	10723	15252	0.02696398212944293
p292	spaS232	spaS55	154	768	10723	23763	0.0227771516697313
p292	spaS232	spaS7	28	1231	10723	20750	0.04070497982937636
p292	spaS232	spaS97	413	172	10723	27622	0.004505802530584444
p292	spaS232	spaS99	420	142	10723	22649	0.004273247065904304
p292	spaS39	spaS49	35	1313	11206	15252	0.052217140584609266
p292	spaS39	spaS55	49	1155	11206	23763	0.034157449577098244
p292	spaS39	spaS7	77	982	11206	20750	0.031704009814683284
p292	spaS39	spaS97	308	544	11206	27622	0.014209591474245116
p292	spaS39	spaS99	315	610	11206	22649	0.01834862385321101
p292	spaS49	spaS55	14	1867	15252	23763	0.050258425756433724
p292	spaS49	spaS7	112	891	15252	20750	0.025376662584375268
p292	spaS49	spaS97	273	787	15252	27622	0.01869936084776772
p292	spaS49	spaS99	280	692	15252	22649	0.018597651105915235
p292	spaS55	spaS7	126	1329	23763	20750	0.03077528714338644
p292	spaS55	spaS97	259	818	23763	27622	0.01617655783416062
p292	spaS55	spaS99	266	784	23763	22649	0.017182431840098187
p292	spaS7	spaS97	385	458	20750	27622	0.00955879283716659
p292	spaS7	spaS99	392	369	20750	22649	0.00857541250290495
p292	spaS97	spaS99	7	3648	27622	22649	0.07824464320185316
p341	spaS260	spaS261	21	1033	12323	14564	0.0399551326680591
p341	spaS260	spaS262	28	1192	12323	19992	0.03829964977669248
p341	spaS260	spaS263	42	893	12323	12681	0.037037037037037035
p341	spaS260	spaS270	91	771	12323	15116	0.028911054447277637
p341	spaS260	spaS271	98	643	12323	15467	0.02368585847423288
p341	spaS260	spaS272	119	739	12323	21476	0.02235329703569268
p341	spaS260	spaS273	147	731	12323	20283	0.022933333333333333
p341	spaS260	spaS274	154	727	12323	16526	0.02585164639783799
p341	spaS260	spaS298	224	767	12323	25828	0.02051679863043013
p341	spaS261	spaS262	7	2327	14564	19992	0.07220205405069968
p341	spaS261	spaS263	21	2043	14564	12681	0.08106499484167923
p341	spaS261	spaS270	70	956	14564	15116	0.03328227266397438
p341	spaS261	spaS271	77	842	14564	15467	0.02884648326424338
p341	spaS261	spaS272	98	1810	14564	21476	0.05287759275489337
p341	spaS261	spaS273	126	1172	14564	20283	0.03480326651818857
p341	spaS261	spaS274	133	966	14564	16526	0.03206745452131191
p341	spaS261	spaS298	203	698	14564	25828	0.01758452159016476
p341	spaS262	spaS263	14	2148	19992	12681	0.07036855036855037
p341	spaS262	spaS270	63	1374	19992	15116	0.04073042034742396
p341	spaS262	spaS271	70	1450	19992	15467	0.04263577288364845
p341	spaS262	spaS272	91	1851	19992	21476	0.04672236666077694
p341	spaS262	spaS273	119	1498	19992	20283	0.0386311473296026
p341	spaS262	spaS274	126	1513	19992	16526	0.04322239680045708
p341	spaS262	spaS298	196	803	19992	25828	0.01783770575560344
p341	spaS263	spaS270	49	1046	12681	15116	0.03910134200590632
p341	spaS263	spaS271	56	1220	12681	15467	0.04530600118835413
p341	spaS263	spaS272	77	1802	12681	21476	0.05569463761397002
p341	spaS263	spaS273	105	1232	12681	20283	0.0388251607210387
p341	spaS263	spaS274	112	997	12681	16526	0.03534207727756115
p341	spaS263	spaS298	182	603	12681	25828	0.015907771856698148
p341	spaS270	spaS271	7	1734	15116	15467	0.060106069534472596
p341	spaS270	spaS272	28	1630	15116	21476	0.04662204679366169
p341	spaS270	spaS273	56	1200	15116	20283	0.03508874528494985
p341	spaS270	spaS274	63	1357	15116	16526	0.04480766055803203
p341	spaS270	spaS298	133	691	15116	25828	0.017166422378456263
p341	spaS271	spaS272	21	1634	15467	21476	0.046277153133761934
p341	spaS271	spaS273	49	1540	15467	20283	0.04501607717041801
p341	spaS271	spaS274	56	1396	15467	16526	0.04562538810994542
p341	spaS271	spaS298	126	810	15467	25828	0.020007410151908114
p341	spaS272	spaS273	28	2534	21476	20283	0.06460165710643723
p341	spaS272	spaS274	35	2141	21476	16526	0.05970274113939935
p341	spaS272	spaS298	105	1687	21476	25828	0.03698182695047899
p341	spaS273	spaS274	7	2488	20283	16526	0.07249206025465459
p341	spaS273	spaS298	77	1635	20283	25828	0.03676139940642144
p341	spaS274	spaS298	70	2096	16526	25828	0.05206418600029808
p373	spaS171	spaS177	7	3644	15797	13894	0.13990094828579108
p373	spaS171	spaS185	28	1360	15797	10370	0.0548232353771113
p373	spaS171	spaS202	133	831	15797	22458	0.02220500213766567
p373	spaS171	spaS205	140	826	15797	16595	0.02616739529873915
p373	spaS171	spaS207	154	717	15797	21742	0.01947205474987779
p373	spaS171	spaS209	175	1209	15797	21549	0.033456014611063456
p373	spaS171	spaS212	252	493	15797	23670	0.012649458613434597
p373	spaS171	spaS214	280	776	15797	32725	0.016252670380764882
p373	spaS177	spaS185	21	1752	13894	10370	0.07782515991471216
p373	spaS177	spaS202	126	1062	13894	22458	0.03009351090960612
p373	spaS177	spaS205	133	802	13894	16595	0.02701519183480985
p373	spaS177	spaS207	147	937	13894	21742	0.027003660047839995
p373	spaS177	spaS209	168	986	13894	21549	0.02861537568563717
p373	spaS177	spaS212	245	358	13894	23670	0.009622103961726603
p373	spaS177	spaS214	273	701	13894	32725	0.015266344352977046
p373	spaS185	spaS202	105	1054	10370	22458	0.03317177566563857
p373	spaS185	spaS205	112	907	10370	16595	0.034806969068999924
p373	spaS185	spaS207	126	1045	10370	21742	0.03363697814401133
p373	spaS185	spaS209	147	803	10370	21549	0.025806658953593006
p373	spaS185	spaS212	224	476	10370	23670	0.01418186151829341
p373	spaS185	spaS214	252	543	10370	32725	0.012760857304004513
p373	spaS202	spaS205	7	2966	22458	16595	0.08219026242137058
p373	spaS202	spaS207	21	2690	22458	21742	0.06480366176824862
p373	spaS202	spaS209	42	2124	22458	21549	0.0507126996633479
p373	spaS202	spaS212	119	1759	22458	23670	0.03964479704298046
p373	spaS202	spaS214	147	2229	22458	32725	0.042093137440042304
p373	spaS205	spaS207	14	1889	16595	21742	0.05182726075504829
p373	spaS205	spaS209	35	2080	16595	21549	0.05767524401064774
p373	spaS205	spaS212	112	1279	16595	23670	0.03280664854050172
p373	spaS205	spaS214	140	1142	16595	32725	0.023703765204035037
p373	spaS207	spaS209	21	1872	21742	21549	0.045196648880948355
p373	spaS207	spaS212	98	1315	21742	23670	0.029820622718098738
p373	spaS207	spaS214	126	1024	21742	32725	0.019160601014164624
p373	spaS209	spaS212	77	2010	21549	23670	0.04651808650975491
p373	spaS209	spaS214	105	2433	21549	32725	0.046931965046970545
p373	spaS212	spaS214	28	3461	23670	32725	0.0653833075150187
p398	spaS155	spaS167	49	870	11420	15485	0.033416554637987324
p398	spaS155	spaS172	56	810	11420	13423	0.03370365747097741
p398	spaS155	spaS191	105	677	11420	15696	0.025606112182760318
p398	spaS155	spaS200	161	529	11420	13884	0.021352169525731584
p398	spaS155	spaS203	189	503	11420	15236	0.019232975184491262
p398	spaS155	spaS208	224	614	11420	19328	0.020375655405853853
p398	spaS155	spaS218	427	373	11420	15327	0.01414271631151892
p398	spaS167	spaS172	7	1655	15485	13423	0.06072725938428797
p398	spaS167	spaS191	56	1312	15485	15696	0.04392513977702635
p398	spaS167	spaS200	112	947	15485	13884	0.03331925972837942
p398	spaS167	spaS203	140	1030	15485	15236	0.03469064699740662
p398	spaS167	spaS208	175	1196	15485	19328	0.03557723770711247
p398	spaS167	spaS218	378	520	15485	15327	0.017166248514459262
p398	spaS172	spaS191	49	1687	13423	15696	0.06149752114319043
p398	spaS172	spaS200	105	1014	13423	13884	0.03856539763435135
p398	spaS172	spaS203	133	932	13423	15236	0.03361344537815126
p398	spaS172	spaS208	168	1220	13423	19328	0.03869208080936221
p398	spaS172	spaS218	371	492	13423	15327	0.01741099865524807
p398	spaS191	spaS200	56	1636	15696	13884	0.05854566275407959
p398	spaS191	spaS203	84	1418	15696	15236	0.0480449955953107
p398	spaS191	spaS208	119	1772	15696	19328	0.05329002766750872
p398	spaS191	spaS218	322	502	15696	15327	0.016447691753219095
p398	spaS200	spaS203	28	1833	13884	15236	0.06717484516436398
p398	spaS200	spaS208	63	2017	13884	19328	0.06465779772399423
p398	spaS200	spaS218	266	832	13884	15327	0.029317453046266605
p398	spaS203	spaS208	35	2819	15236	19328	0.08880138604504646
p398	spaS203	spaS218	238	692	15236	15327	0.023166281677881557
p398	spaS208	spaS218	203	853	19328	15327	0.025235193183835276
p408	spaS109	spaS114	14	1363	12777	16858	0.04821024335031126
p408	spaS109	spaS119	21	1116	12777	17678	0.03803810627492416
p408	spaS109	spaS126	49	1297	12777	18743	0.04291433676339212
p408	spaS109	spaS135	70	1365	12777	22933	0.03974377638666472
p408	spaS109	spaS141	98	1360	12777	18237	0.04586227827611789
p408	spaS109	spaS150	112	1293	12777	16734	0.045821815862215606
p408	spaS114	spaS119	7	2370	16858	17678	0.07368028352919231
p408	spaS114	spaS126	35	2313	16858	18743	0.0694844989185292
p408	spaS114	spaS135	56	2370	16858	22933	0.06333342240987681
p408	spaS114	spaS141	84	1509	16858	18237	0.04492943488358245
p408	spaS114	spaS150	98	1881	16858	16734	0.059316956261234274
p408	spaS119	spaS126	28	2256	17678	18743	0.06603248938972633
p408	spaS119	spaS135	49	2390	17678	22933	0.06253106930744878
p408	spaS119	spaS141	77	1704	17678	18237	0.049808541112507675
p408	spaS119	spaS150	91	1731	17678	16734	0.05296655549095805
p408	spaS126	spaS135	21	3056	18743	22933	0.07912998446400829
p408	spaS126	spaS141	49	1691	18743	18237	0.04791861486582221
p408	spaS126	spaS150	63	2006	18743	16734	0.05993247886229871
p408	spaS135	spaS141	28	1594	22933	18237	0.040276935516474634
p408	spaS135	spaS150	42	2255	22933	16734	0.060274778146049396
p408	spaS141	spaS150	14	2201	18237	16734	0.067165090021361007
p431	spaS10	spaS100	385	483	17867	15382	0.014740889946896173
p431	spaS10	spaS110	420	469	17867	14007	0.01493392771851616
p431	spaS10	spaS115	434	795	17867	29019	0.017248486689375366
p431	spaS10	spaS123	448	798	17867	26733	0.018218346194237706
p431	spaS10	spaS127	476	1176	17867	35075	0.022717613877834872
p431	spaS10	spaS142	518	860	17867	28168	0.019037078029883785
p431	spaS10	spaS156	539	853	17867	24576	0.020509737917768694
p431	spaS10	spaS158	546	878	17867	25925	0.02045952369855991
p431	spaS10	spaS16	21	1607	17867	22560	0.041396187532199896
p431	spaS10	spaS186	623	1047	17867	36137	0.01977075740695281
p431	spaS10	spaS2	196	669	17867	13053	0.022114971405903936
p431	spaS10	spaS204	728	887	17867	27341	0.02001308634732971
p431	spaS10	spaS210	770	748	17867	32280	0.01514200692321707
p431	spaS10	spaS211	840	790	17867	37682	0.01442685220694315
p431	spaS10	spaS226	49	1181	17867	18203	0.03385021066811889
p431	spaS10	spaS229	42	1414	17867	17705	0.04139586626851689
p431	spaS10	spaS233	35	1315	17867	21875	0.03422073021573373
p431	spaS10	spaS236	28	1595	17867	19239	0.044915659936357745
p431	spaS10	spaS238	21	1493	17867	18214	0.04316525962761651
p431	spaS10	spaS242	259	615	17867	12744	0.020502733697826375
p431	spaS10	spaS243	245	771	17867	28996	0.0167274147357459
p431	spaS10	spaS244	266	882	17867	19472	0.024192884768357244
p431	spaS10	spaS26	49	1039	17867	21322	0.0272346002621232
p431	spaS10	spaS3	315	707	17867	28434	0.015506426284160197
p431	spaS10	spaS65	154	1018	17867	26883	0.023278148724046464
p431	spaS10	spaS66	161	802	17867	26392	0.018455024506983914
p431	spaS10	spaS70	175	778	17867	21538	0.020141351904108526
p431	spaS10	spaS77	210	696	17867	23496	0.017114613814640862
p431	spaS10	spaS78	231	1040	17867	30640	0.02190995849748246
p431	spaS10	spaS81	329	1244	17867	25419	0.029589458160886734
p431	spaS10	spaS83	336	472	17867	21909	0.012008955831467535
p431	spaS10	spaS96	378	632	17867	18113	0.0178793708272038
p431	spaS100	spaS110	35	1016	15382	14007	0.035808691361505655
p431	spaS100	spaS115	49	836	15382	29019	0.019189716515551476
p431	spaS100	spaS123	63	1364	15382	26733	0.03347157124978528
p431	spaS100	spaS127	91	1227	15382	35075	0.024923826934795855
p431	spaS100	spaS142	133	1148	15382	28168	0.027074194613461628
p431	spaS100	spaS156	154	958	15382	24576	0.024564102564102564
p431	spaS100	spaS158	161	864	15382	25925	0.021363400341220976
p431	spaS100	spaS16	364	663	15382	22560	0.017784811824351512
p431	spaS100	spaS186	238	936	15382	36137	0.018504240555127217
p431	spaS100	spaS2	189	1031	15382	13053	0.037622244927747774
p431	spaS100	spaS204	343	726	15382	27341	0.017286949067790557
p431	spaS100	spaS210	385	746	15382	32280	0.015900758802967006
p431	spaS100	spaS211	455	675	15382	37682	0.012884384126438756
p431	spaS100	spaS226	434	503	15382	18203	0.01520464300828245
p431	spaS100	spaS229	427	401	15382	17705	0.012268249403414306
p431	spaS100	spaS233	420	514	15382	21875	0.013989059140516562
p431	spaS100	spaS236	413	416	15382	19239	0.012161964625054816
p431	spaS100	spaS238	406	482	15382	18214	0.014555777012743855
p431	spaS100	spaS242	126	527	15382	12744	0.019094894742563137
p431	spaS100	spaS243	140	966	15382	28996	0.022251911913756566
p431	spaS100	spaS244	119	652	15382	19472	0.01906321267762119
p431	spaS100	spaS26	336	919	15382	21322	0.025681151320385637
p431	spaS100	spaS3	70	1425	15382	28434	0.033615625958340216
p431	spaS100	spaS65	231	917	15382	26883	0.022177614394892135
p431	spaS100	spaS66	224	939	15382	26392	0.02299497979674299
p431	spaS100	spaS70	210	909	15382	21538	0.0252422870789481
p431	spaS100	spaS77	175	1107	15382	23496	0.029308199412247493
p431	spaS100	spaS78	154	1032	15382	30640	0.022938430762391642
p431	spaS100	spaS81	56	1059	15382	25419	0.026646872326505963
p431	spaS100	spaS83	49	1442	15382	21909	0.04022427403832743
p431	spaS100	spaS96	7	1734	15382	18113	0.05459525833569472
p431	spaS110	spaS115	14	1081	14007	29019	0.025771844081535343
p431	spaS110	spaS123	28	1312	14007	26733	0.03327584457745764
p431	spaS110	spaS127	56	1231	14007	35075	0.02572569016321498
p431	spaS110	spaS142	98	1183	14007	28168	0.02885928961748634
p431	spaS110	spaS156	119	896	14007	24576	0.02377477644811208
p431	spaS110	spaS158	126	1028	14007	25925	0.026424018095825622
p431	spaS110	spaS16	399	467	14007	22560	0.01293628808864266
p431	spaS110	spaS186	203	913	14007	36137	0.018545225569255145
p431	spaS110	spaS2	224	613	14007	13053	0.023178432336370854
p431	spaS110	spaS204	308	791	14007	27341	0.019503414946864906
p431	spaS110	spaS210	350	903	14007	32280	0.019896879957694343
p431	spaS110	spaS211	420	862	14007	37682	0.016959490034824012
p431	spaS110	spaS226	469	429	14007	18203	0.013498631257669676
p431	spaS110	spaS229	462	321	14007	17705	0.010225860915549043
p431	spaS110	spaS233	455	439	14007	21875	0.012386084699376463
p431	spaS110	spaS236	448	402	14007	19239	0.012239678480087687
p431	spaS110	spaS238	441	498	14007	18214	0.01569838918135107
p431	spaS110	spaS242	161	498	14007	12744	0.018969260655925038
p431	spaS110	spaS243	175	683	14007	28996	0.016138941398865785
p431	spaS110	spaS244	154	598	14007	19472	0.018186794805510782
p431	spaS110	spaS26	371	634	14007	21322	0.01827352644473267
p431	spaS110	spaS3	105	762	14007	28434	0.018282588353847263
p431	spaS110	spaS65	266	731	14007	26883	0.018202644488159565
p431	spaS110	spaS66	259	702	14007	26392	0.017683955966445827
p431	spaS110	spaS70	245	775	14007	21538	0.022289329882082255
p431	spaS110	spaS77	210	653	14007	23496	0.017720488466757122
p431	spaS110	spaS78	189	873	14007	30640	0.019943345364828436
p431	spaS110	spaS81	91	802	14007	25419	0.020764291632145816
p431	spaS110	spaS83	84	1011	14007	21909	0.028964331757627845
p431	spaS110	spaS96	42	1078	14007	18113	0.03472714386959603
p431	spaS115	spaS123	14	1553	29019	26733	0.028653665196774848
