amr_gene	aro_call	group	participant	is_coassembly	date
mh_p110___205338	tet(Q)	spaS79	p813	False	2023-05-16
mh_p110___205338	tet(Q)	spaS199	p860	False	2024-08-20
mh_p110___205338	tet(Q)	spaS198	p728	False	2024-08-20
mh_p110___205338	tet(Q)	mh_p523	p523	True	
mh_p110___205338	tet(Q)	spaS153	p813	False	2024-03-12
mh_p110___205338	tet(Q)	spaS201	p860	False	2024-09-17
mh_p110___205338	tet(Q)	spaS52	p523	False	2023-01-17
mh_p110___205338	tet(Q)	spaS221	p729	False	2025-05-27
mh_p110___205338	tet(Q)	spaS150	p408	False	2024-03-12
mh_p110___205338	tet(Q)	spaS216	p729	False	2025-05-13
mh_p110___205338	tet(Q)	spaS27	p813	False	2022-11-15
mh_p110___205338	tet(Q)	spaS295	p789	False	2024-03-12
mh_p110___205338	tet(Q)	spaS69	p813	False	2023-03-14
mh_p110___205338	tet(Q)	spaS294	p789	False	2024-02-27
mh_p110___205338	tet(Q)	spaS34	p813	False	2022-11-22
mh_p110___205338	tet(Q)	mh_p722	p722	True	
mh_p110___205338	tet(Q)	spaS220	p860	False	2025-05-20
mh_p110___205338	tet(Q)	spaS296	p789	False	2024-03-26
mh_p110___205338	tet(Q)	spaS126	p408	False	2024-01-09
mh_p110___205338	tet(Q)	spaS188	p813	False	2024-06-11
mh_p110___205338	tet(Q)	spaS237	p523	False	2022-08-30
mh_p110___205338	tet(Q)	mh_p813	p813	True	
mh_p110___205338	tet(Q)	spaS218	p398	False	2025-05-20
mh_p110___205338	tet(Q)	spaS85	p722	False	2023-09-05
spaS238___59977	vanT gene in vanG cluster	spaS146	p728	False	2024-02-27
spaS238___59977	vanT gene in vanG cluster	spaS175	p860	False	2024-05-14
spaS238___59977	vanT gene in vanG cluster	spaS158	p431	False	2024-03-26
spaS238___59977	vanT gene in vanG cluster	spaS253	p97	False	2022-07-21
spaS238___59977	vanT gene in vanG cluster	spaS196	p728	False	2024-07-16
spaS238___59977	vanT gene in vanG cluster	spaS37	p110	False	2022-12-06
spaS238___59977	vanT gene in vanG cluster	spaS35	p97	False	2022-11-29
spaS238___59977	vanT gene in vanG cluster	spaS228	p292	False	2022-08-16
spaS238___59977	vanT gene in vanG cluster	spaS123	p431	False	2023-12-19
spaS238___59977	vanT gene in vanG cluster	spaS187	p728	False	2024-06-11
spaS238___59977	vanT gene in vanG cluster	spaS18	p813	False	2022-10-18
spaS238___59977	vanT gene in vanG cluster	mh_p408	p408	True	
spaS238___59977	vanT gene in vanG cluster	spaS25	p97	False	2022-11-15
spaS238___59977	vanT gene in vanG cluster	spaS132	p722	False	2024-01-23
spaS238___59977	vanT gene in vanG cluster	spaS266	p584	False	2024-12-03
spaS238___59977	vanT gene in vanG cluster	spaS152	p644	False	2024-03-12
spaS238___59977	vanT gene in vanG cluster	spaS210	p431	False	2024-11-05
spaS238___59977	vanT gene in vanG cluster	spaS6	p601	False	2024-02-06
spaS238___59977	vanT gene in vanG cluster	spaS29	p97	False	2022-11-22
spaS238___59977	vanT gene in vanG cluster	spaS166	p860	False	2024-04-23
spaS238___59977	vanT gene in vanG cluster	spaS14	p470	False	2022-10-11
spaS238___59977	vanT gene in vanG cluster	spaS191	p398	False	2024-07-02
spaS238___59977	vanT gene in vanG cluster	spaS241	p722	False	2024-01-09
spaS238___59977	vanT gene in vanG cluster	mh_p894	p894	True	
spaS238___59977	vanT gene in vanG cluster	spaS280	p654	False	2025-03-04
spaS238___59977	vanT gene in vanG cluster	mh_p813	p813	True	
spaS238___59977	vanT gene in vanG cluster	spaS160	p728	False	2024-03-26
spaS238___59977	vanT gene in vanG cluster	spaS274	p341	False	2025-03-18
spaS238___59977	vanT gene in vanG cluster	spaS182	p644	False	2024-05-28
spaS238___59977	vanT gene in vanG cluster	mh_p292	p292	True	
spaS238___59977	vanT gene in vanG cluster	mh_p728	p728	True	
spaS238___59977	vanT gene in vanG cluster	mh_p470	p470	True	
spaS238___59977	vanT gene in vanG cluster	mh_p860	p860	True	
spaS238___59977	vanT gene in vanG cluster	mh_p110	p110	True	
spaS238___59977	vanT gene in vanG cluster	spaS268	p142	False	2025-02-18
spaS238___59977	vanT gene in vanG cluster	mh_p550	p550	True	
spaS238___59977	vanT gene in vanG cluster	spaS230	p470	False	2022-08-16
spaS238___59977	vanT gene in vanG cluster	spaS108	p601	False	2023-11-07
spaS238___59977	vanT gene in vanG cluster	spaS275	p584	False	2025-01-14
spaS238___59977	vanT gene in vanG cluster	spaS208	p398	False	2024-10-29
spaS238___59977	vanT gene in vanG cluster	spaS256	p550	False	2022-09-06
spaS238___59977	vanT gene in vanG cluster	spaS179	p644	False	2024-05-21
spaS238___59977	vanT gene in vanG cluster	spaS272	p341	False	2025-02-11
spaS238___59977	vanT gene in vanG cluster	mh_p644	p644	True	
spaS238___59977	vanT gene in vanG cluster	spaS199	p860	False	2024-08-20
spaS238___59977	vanT gene in vanG cluster	spaS277	p584	False	2025-02-18
spaS238___59977	vanT gene in vanG cluster	mh_p97	p97	True	
spaS238___59977	vanT gene in vanG cluster	spaS252	p97	False	2022-09-06
spaS238___59977	vanT gene in vanG cluster	spaS115	p431	False	2023-12-05
spaS238___59977	vanT gene in vanG cluster	spaS234	p470	False	2022-08-23
spaS238___59977	vanT gene in vanG cluster	spaS233	p431	False	2022-08-23
spaS238___59977	vanT gene in vanG cluster	spaS225	p292	False	2022-08-09
spaS238___59977	vanT gene in vanG cluster	spaS60	p470	False	2023-02-14
spaS238___59977	vanT gene in vanG cluster	spaS138	p729	False	2024-01-30
spaS238___59977	vanT gene in vanG cluster	spaS195	p860	False	2024-07-02
spaS238___59977	vanT gene in vanG cluster	spaS281	p654	False	2025-03-25
spaS238___59977	vanT gene in vanG cluster	spaS251	p97	False	2022-08-16
spaS238___59977	vanT gene in vanG cluster	spaS19	p125	False	2022-11-01
spaS238___59977	vanT gene in vanG cluster	spaS258	p142	False	2024-11-05
spaS238___59977	vanT gene in vanG cluster	spaS78	p431	False	2023-05-16
spaS238___59977	vanT gene in vanG cluster	spaS264	p584	False	2024-11-05
spaS238___59977	vanT gene in vanG cluster	mh_p125	p125	True	
spaS238___59977	vanT gene in vanG cluster	spaS127	p431	False	2024-01-16
spaS238___59977	vanT gene in vanG cluster	spaS81	p431	False	2023-08-22
spaS238___59977	vanT gene in vanG cluster	spaS10	p431	False	2022-09-27
spaS238___59977	vanT gene in vanG cluster	spaS285	p654	False	2025-05-27
spaS238___59977	vanT gene in vanG cluster	mh_p398	p398	True	
spaS238___59977	vanT gene in vanG cluster	spaS30	p110	False	2022-11-22
spaS238___59977	vanT gene in vanG cluster	spaS159	p601	False	2024-03-26
spaS238___59977	vanT gene in vanG cluster	spaS269	p142	False	2025-02-25
spaS238___59977	vanT gene in vanG cluster	mh_p601	p601	True	
spaS238___59977	vanT gene in vanG cluster	spaS124	p601	False	2023-12-19
spaS238___59977	vanT gene in vanG cluster	spaS140	p601	False	2024-02-20
spaS238___59977	vanT gene in vanG cluster	spaS149	p151	False	2024-03-12
spaS238___59977	vanT gene in vanG cluster	spaS136	p722	False	2024-01-30
spaS238___59977	vanT gene in vanG cluster	spaS226	p431	False	2022-08-09
spaS238___59977	vanT gene in vanG cluster	spaS273	p341	False	2025-03-11
spaS238___59977	vanT gene in vanG cluster	mh_p722	p722	True	
spaS238___59977	vanT gene in vanG cluster	spaS183	p729	False	2024-05-28
spaS238___59977	vanT gene in vanG cluster	spaS161	p601	False	2024-04-09
spaS238___59977	vanT gene in vanG cluster	mh_p341	p341	True	
spaS238___59977	vanT gene in vanG cluster	spaS250	p97	False	2022-08-04
spaS238___59977	vanT gene in vanG cluster	spaS121	p728	False	2023-12-12
spaS238___59977	vanT gene in vanG cluster	spaS186	p431	False	2024-06-11
spaS238___59977	vanT gene in vanG cluster	spaS259	p142	False	2024-12-03
spaS238___59977	vanT gene in vanG cluster	spaS85	p722	False	2023-09-05
spaS238___59977	vanT gene in vanG cluster	spaS193	p728	False	2024-07-02
spaS238___59977	vanT gene in vanG cluster	spaS38	p470	False	2022-12-06
spaS238___59977	vanT gene in vanG cluster	spaS283	p654	False	2025-04-15
spaS238___59977	vanT gene in vanG cluster	spaS21	p470	False	2022-11-01
spaS238___59977	vanT gene in vanG cluster	spaS211	p431	False	2025-01-14
spaS238___59977	vanT gene in vanG cluster	spaS147	p722	False	2024-03-05
spaS238___59977	vanT gene in vanG cluster	spaS282	p142	False	2025-05-06
spaS238___59977	vanT gene in vanG cluster	spaS276	p584	False	2025-01-21
spaS238___59977	vanT gene in vanG cluster	spaS279	p654	False	2025-02-25
spaS238___59977	vanT gene in vanG cluster	spaS298	p341	False	2025-05-27
spaS238___59977	vanT gene in vanG cluster	spaS15	p125	False	2022-10-18
spaS238___59977	vanT gene in vanG cluster	spaS16	p431	False	2022-10-18
spaS238___59977	vanT gene in vanG cluster	spaS111	p728	False	2023-11-21
spaS238___59977	vanT gene in vanG cluster	spaS229	p431	False	2022-08-16
spaS238___59977	vanT gene in vanG cluster	spaS178	p601	False	2024-05-21
spaS238___59977	vanT gene in vanG cluster	spaS13	p470	False	2022-10-04
spaS238___59977	vanT gene in vanG cluster	spaS168	p601	False	2024-05-07
spaS238___59977	vanT gene in vanG cluster	spaS257	p142	False	2024-10-21
spaS238___59977	vanT gene in vanG cluster	spaS150	p408	False	2024-03-12
spaS238___59977	vanT gene in vanG cluster	spaS95	p894	False	2023-10-10
spaS238___59977	vanT gene in vanG cluster	spaS143	p470	False	2024-02-27
spaS238___59977	vanT gene in vanG cluster	spaS238	p431	False	2022-09-06
spaS238___59977	vanT gene in vanG cluster	spaS278	p654	False	2025-02-18
spaS238___59977	vanT gene in vanG cluster	spaS284	p654	False	2025-05-06
spaS238___59977	vanT gene in vanG cluster	mh_p584	p584	True	
mh_p728___282004	vanW gene in vanI cluster	spaS146	p728	False	2024-02-27
mh_p728___282004	vanW gene in vanI cluster	spaS253	p97	False	2022-07-21
mh_p728___282004	vanW gene in vanI cluster	spaS196	p728	False	2024-07-16
mh_p728___282004	vanW gene in vanI cluster	spaS35	p97	False	2022-11-29
mh_p728___282004	vanW gene in vanI cluster	spaS123	p431	False	2023-12-19
mh_p728___282004	vanW gene in vanI cluster	spaS187	p728	False	2024-06-11
mh_p728___282004	vanW gene in vanI cluster	spaS132	p722	False	2024-01-23
mh_p728___282004	vanW gene in vanI cluster	spaS266	p584	False	2024-12-03
mh_p728___282004	vanW gene in vanI cluster	spaS152	p644	False	2024-03-12
mh_p728___282004	vanW gene in vanI cluster	spaS6	p601	False	2024-02-06
mh_p728___282004	vanW gene in vanI cluster	spaS29	p97	False	2022-11-22
mh_p728___282004	vanW gene in vanI cluster	spaS166	p860	False	2024-04-23
mh_p728___282004	vanW gene in vanI cluster	spaS254	p550	False	2022-08-23
mh_p728___282004	vanW gene in vanI cluster	spaS14	p470	False	2022-10-11
mh_p728___282004	vanW gene in vanI cluster	spaS241	p722	False	2024-01-09
mh_p728___282004	vanW gene in vanI cluster	spaS192	p722	False	2024-07-02
mh_p728___282004	vanW gene in vanI cluster	mh_p894	p894	True	
mh_p728___282004	vanW gene in vanI cluster	spaS280	p654	False	2025-03-04
mh_p728___282004	vanW gene in vanI cluster	mh_p813	p813	True	
mh_p728___282004	vanW gene in vanI cluster	spaS160	p728	False	2024-03-26
mh_p728___282004	vanW gene in vanI cluster	spaS182	p644	False	2024-05-28
mh_p728___282004	vanW gene in vanI cluster	mh_p728	p728	True	
mh_p728___282004	vanW gene in vanI cluster	mh_p470	p470	True	
mh_p728___282004	vanW gene in vanI cluster	mh_p860	p860	True	
mh_p728___282004	vanW gene in vanI cluster	mh_p110	p110	True	
mh_p728___282004	vanW gene in vanI cluster	spaS26	p431	False	2022-11-15
mh_p728___282004	vanW gene in vanI cluster	spaS268	p142	False	2025-02-18
mh_p728___282004	vanW gene in vanI cluster	mh_p550	p550	True	
mh_p728___282004	vanW gene in vanI cluster	spaS230	p470	False	2022-08-16
mh_p728___282004	vanW gene in vanI cluster	spaS275	p584	False	2025-01-14
mh_p728___282004	vanW gene in vanI cluster	spaS105	p644	False	2023-10-31
mh_p728___282004	vanW gene in vanI cluster	spaS137	p728	False	2024-01-30
mh_p728___282004	vanW gene in vanI cluster	spaS256	p550	False	2022-09-06
mh_p728___282004	vanW gene in vanI cluster	spaS179	p644	False	2024-05-21
mh_p728___282004	vanW gene in vanI cluster	mh_p644	p644	True	
mh_p728___282004	vanW gene in vanI cluster	spaS199	p860	False	2024-08-20
mh_p728___282004	vanW gene in vanI cluster	spaS277	p584	False	2025-02-18
mh_p728___282004	vanW gene in vanI cluster	mh_p97	p97	True	
mh_p728___282004	vanW gene in vanI cluster	spaS252	p97	False	2022-09-06
mh_p728___282004	vanW gene in vanI cluster	spaS156	p431	False	2024-03-19
mh_p728___282004	vanW gene in vanI cluster	spaS80	p644	False	2023-08-15
mh_p728___282004	vanW gene in vanI cluster	spaS234	p470	False	2022-08-23
mh_p728___282004	vanW gene in vanI cluster	spaS233	p431	False	2022-08-23
mh_p728___282004	vanW gene in vanI cluster	spaS236	p431	False	2022-08-30
mh_p728___282004	vanW gene in vanI cluster	spaS138	p729	False	2024-01-30
mh_p728___282004	vanW gene in vanI cluster	spaS195	p860	False	2024-07-02
mh_p728___282004	vanW gene in vanI cluster	spaS281	p654	False	2025-03-25
mh_p728___282004	vanW gene in vanI cluster	spaS251	p97	False	2022-08-16
mh_p728___282004	vanW gene in vanI cluster	spaS258	p142	False	2024-11-05
mh_p728___282004	vanW gene in vanI cluster	spaS78	p431	False	2023-05-16
mh_p728___282004	vanW gene in vanI cluster	spaS264	p584	False	2024-11-05
mh_p728___282004	vanW gene in vanI cluster	mh_p125	p125	True	
mh_p728___282004	vanW gene in vanI cluster	spaS127	p431	False	2024-01-16
mh_p728___282004	vanW gene in vanI cluster	spaS81	p431	False	2023-08-22
mh_p728___282004	vanW gene in vanI cluster	spaS10	p431	False	2022-09-27
mh_p728___282004	vanW gene in vanI cluster	spaS285	p654	False	2025-05-27
mh_p728___282004	vanW gene in vanI cluster	spaS269	p142	False	2025-02-25
mh_p728___282004	vanW gene in vanI cluster	mh_p601	p601	True	
mh_p728___282004	vanW gene in vanI cluster	spaS124	p601	False	2023-12-19
mh_p728___282004	vanW gene in vanI cluster	spaS136	p722	False	2024-01-30
mh_p728___282004	vanW gene in vanI cluster	spaS154	p151	False	2024-03-19
mh_p728___282004	vanW gene in vanI cluster	spaS84	p644	False	2023-08-29
mh_p728___282004	vanW gene in vanI cluster	spaS226	p431	False	2022-08-09
mh_p728___282004	vanW gene in vanI cluster	spaS180	p729	False	2024-05-21
mh_p728___282004	vanW gene in vanI cluster	spaS213	p860	False	2025-01-21
mh_p728___282004	vanW gene in vanI cluster	mh_p722	p722	True	
mh_p728___282004	vanW gene in vanI cluster	spaS120	p470	False	2023-12-12
mh_p728___282004	vanW gene in vanI cluster	spaS161	p601	False	2024-04-09
mh_p728___282004	vanW gene in vanI cluster	mh_p341	p341	True	
mh_p728___282004	vanW gene in vanI cluster	spaS250	p97	False	2022-08-04
mh_p728___282004	vanW gene in vanI cluster	spaS3	p431	False	2023-08-08
mh_p728___282004	vanW gene in vanI cluster	spaS121	p728	False	2023-12-12
mh_p728___282004	vanW gene in vanI cluster	spaS173	p644	False	2024-05-14
mh_p728___282004	vanW gene in vanI cluster	spaS259	p142	False	2024-12-03
mh_p728___282004	vanW gene in vanI cluster	spaS85	p722	False	2023-09-05
mh_p728___282004	vanW gene in vanI cluster	spaS283	p654	False	2025-04-15
mh_p728___282004	vanW gene in vanI cluster	spaS147	p722	False	2024-03-05
mh_p728___282004	vanW gene in vanI cluster	spaS165	p728	False	2024-04-23
mh_p728___282004	vanW gene in vanI cluster	spaS145	p644	False	2024-02-27
mh_p728___282004	vanW gene in vanI cluster	spaS276	p584	False	2025-01-21
mh_p728___282004	vanW gene in vanI cluster	spaS279	p654	False	2025-02-25
mh_p728___282004	vanW gene in vanI cluster	spaS298	p341	False	2025-05-27
mh_p728___282004	vanW gene in vanI cluster	spaS16	p431	False	2022-10-18
mh_p728___282004	vanW gene in vanI cluster	spaS58	p550	False	2023-01-24
mh_p728___282004	vanW gene in vanI cluster	spaS117	p728	False	2023-12-05
mh_p728___282004	vanW gene in vanI cluster	spaS229	p431	False	2022-08-16
mh_p728___282004	vanW gene in vanI cluster	spaS162	p728	False	2024-04-09
mh_p728___282004	vanW gene in vanI cluster	spaS139	p894	False	2024-02-06
mh_p728___282004	vanW gene in vanI cluster	spaS151	p470	False	2024-03-12
mh_p728___282004	vanW gene in vanI cluster	spaS205	p373	False	2024-10-01
mh_p728___282004	vanW gene in vanI cluster	spaS13	p470	False	2022-10-04
mh_p728___282004	vanW gene in vanI cluster	spaS257	p142	False	2024-10-21
mh_p728___282004	vanW gene in vanI cluster	spaS95	p894	False	2023-10-10
mh_p728___282004	vanW gene in vanI cluster	spaS143	p470	False	2024-02-27
mh_p728___282004	vanW gene in vanI cluster	spaS238	p431	False	2022-09-06
mh_p728___282004	vanW gene in vanI cluster	spaS278	p654	False	2025-02-18
mh_p728___282004	vanW gene in vanI cluster	spaS284	p654	False	2025-05-06
mh_p728___282004	vanW gene in vanI cluster	mh_p584	p584	True	
mh_p110___210420	vanT gene in vanG cluster	spaS37	p110	False	2022-12-06
mh_p110___210420	vanT gene in vanG cluster	mh_p110	p110	True	
spaS233___113235	vanY gene in vanB cluster	mh_p789	p789	True	
spaS233___113235	vanY gene in vanB cluster	spaS240	p722	False	2025-05-06
spaS233___113235	vanY gene in vanB cluster	spaS258	p142	False	2024-11-05
spaS233___113235	vanY gene in vanB cluster	spaS233	p431	False	2022-08-23
spaS233___113235	vanY gene in vanB cluster	spaS269	p142	False	2025-02-25
spaS233___113235	vanY gene in vanB cluster	spaS259	p142	False	2024-12-03
spaS233___113235	vanY gene in vanB cluster	spaS257	p142	False	2024-10-21
spaS233___113235	vanY gene in vanB cluster	mh_p110	p110	True	
mh_p110___210735	vanT gene in vanG cluster	spaS146	p728	False	2024-02-27
mh_p110___210735	vanT gene in vanG cluster	spaS39	p292	False	2022-12-06
mh_p110___210735	vanT gene in vanG cluster	spaS253	p97	False	2022-07-21
mh_p110___210735	vanT gene in vanG cluster	spaS196	p728	False	2024-07-16
mh_p110___210735	vanT gene in vanG cluster	spaS35	p97	False	2022-11-29
mh_p110___210735	vanT gene in vanG cluster	spaS187	p728	False	2024-06-11
mh_p110___210735	vanT gene in vanG cluster	spaS25	p97	False	2022-11-15
mh_p110___210735	vanT gene in vanG cluster	spaS222	p110	False	2022-07-21
mh_p110___210735	vanT gene in vanG cluster	spaS152	p644	False	2024-03-12
mh_p110___210735	vanT gene in vanG cluster	spaS198	p728	False	2024-08-20
mh_p110___210735	vanT gene in vanG cluster	spaS29	p97	False	2022-11-22
mh_p110___210735	vanT gene in vanG cluster	spaS254	p550	False	2022-08-23
mh_p110___210735	vanT gene in vanG cluster	spaS295	p789	False	2024-03-12
mh_p110___210735	vanT gene in vanG cluster	spaS14	p470	False	2022-10-11
mh_p110___210735	vanT gene in vanG cluster	spaS286	p789	False	2023-10-24
mh_p110___210735	vanT gene in vanG cluster	spaS220	p860	False	2025-05-20
mh_p110___210735	vanT gene in vanG cluster	spaS192	p722	False	2024-07-02
mh_p110___210735	vanT gene in vanG cluster	spaS237	p523	False	2022-08-30
mh_p110___210735	vanT gene in vanG cluster	spaS160	p728	False	2024-03-26
mh_p110___210735	vanT gene in vanG cluster	spaS274	p341	False	2025-03-18
mh_p110___210735	vanT gene in vanG cluster	spaS182	p644	False	2024-05-28
mh_p110___210735	vanT gene in vanG cluster	spaS5	p523	False	2023-06-13
mh_p110___210735	vanT gene in vanG cluster	spaS184	p151	False	2024-06-11
mh_p110___210735	vanT gene in vanG cluster	spaS223	p110	False	2022-08-04
mh_p110___210735	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p110___210735	vanT gene in vanG cluster	mh_p728	p728	True	
mh_p110___210735	vanT gene in vanG cluster	spaS32	p523	False	2022-11-22
mh_p110___210735	vanT gene in vanG cluster	mh_p470	p470	True	
mh_p110___210735	vanT gene in vanG cluster	spaS231	p523	False	2022-08-16
mh_p110___210735	vanT gene in vanG cluster	mh_p860	p860	True	
mh_p110___210735	vanT gene in vanG cluster	mh_p110	p110	True	
mh_p110___210735	vanT gene in vanG cluster	spaS268	p142	False	2025-02-18
mh_p110___210735	vanT gene in vanG cluster	mh_p550	p550	True	
mh_p110___210735	vanT gene in vanG cluster	spaS230	p470	False	2022-08-16
mh_p110___210735	vanT gene in vanG cluster	spaS45	p470	False	2022-12-13
mh_p110___210735	vanT gene in vanG cluster	spaS137	p728	False	2024-01-30
mh_p110___210735	vanT gene in vanG cluster	spaS256	p550	False	2022-09-06
mh_p110___210735	vanT gene in vanG cluster	spaS179	p644	False	2024-05-21
mh_p110___210735	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p110___210735	vanT gene in vanG cluster	spaS272	p341	False	2025-02-11
mh_p110___210735	vanT gene in vanG cluster	mh_p644	p644	True	
mh_p110___210735	vanT gene in vanG cluster	spaS199	p860	False	2024-08-20
mh_p110___210735	vanT gene in vanG cluster	mh_p523	p523	True	
mh_p110___210735	vanT gene in vanG cluster	mh_p97	p97	True	
mh_p110___210735	vanT gene in vanG cluster	spaS252	p97	False	2022-09-06
