dereplicated_mag_id	strand	group	participant	is_coassembly	date	gtdb_taxonomy	phylum
single_307_3	single	spaS268	p142	FALSE	2025-02-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_3	single	spaS282	p142	FALSE	2025-05-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS113	p813	FALSE	2023-11-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS169	p813	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS248	p813	FALSE	2023-06-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS249	p813	FALSE	2023-05-30	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS48	p813	FALSE	2023-01-10	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS54	p813	FALSE	2023-01-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS59	p813	FALSE	2023-02-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS61	p813	FALSE	2023-02-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS68	p813	FALSE	2023-03-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS69	p813	FALSE	2023-03-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS71	p813	FALSE	2023-03-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS73	p813	FALSE	2023-04-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS79	p813	FALSE	2023-05-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS88	p813	FALSE	2023-09-19	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_307_4	single	spaS89	p813	FALSE	2023-09-26	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium wellingii	Bacillota
single_308_1	single	spaS287	p789	FALSE	2023-11-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Bacillota
single_308_1	single	spaS294	p789	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Bacillota
single_308_1	single	spaS297	p789	FALSE	2024-04-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Bacillota
single_308_1	single	spaS300	p789	FALSE	2023-10-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Bacillota
single_309_1	single	spaS287	p789	FALSE	2023-11-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_1	single	spaS294	p789	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_1	single	spaS295	p789	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_1	single	spaS296	p789	FALSE	2024-03-26	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_1	single	spaS297	p789	FALSE	2024-04-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_2	single	spaS216	p729	FALSE	2025-05-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_2	single	spaS221	p729	FALSE	2025-05-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_3	single	spaS30	p110	FALSE	2022-11-22	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_4	single	spaS74	p125	FALSE	2023-04-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_5	single	spaS130	p292	FALSE	2024-01-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_309_6	single	spaS67	p523	FALSE	2023-03-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	Bacillota
single_310_1	single	spaS113	p813	FALSE	2023-11-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	Bacillota
single_310_1	single	spaS134	p813	FALSE	2024-01-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	Bacillota
single_310_1	single	spaS169	p813	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	Bacillota
single_310_1	single	spaS174	p813	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	Bacillota
single_311_1	single	spaS250	p97	FALSE	2022-08-04	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS251	p97	FALSE	2022-08-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS252	p97	FALSE	2022-09-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS253	p97	FALSE	2022-07-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS25	p97	FALSE	2022-11-15	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS29	p97	FALSE	2022-11-22	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS35	p97	FALSE	2022-11-29	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS43	p97	FALSE	2022-12-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_1	single	spaS85	p722	FALSE	2023-09-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_311_2	single	spaS169	p813	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium butyricigenerans	Bacillota
single_312_1	single	spaS215	p151	FALSE	2025-05-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_1	single	spaS294	p789	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_1	single	spaS5	p523	FALSE	2023-06-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_1	single	spaS67	p523	FALSE	2023-03-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS101	p644	FALSE	2023-10-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS105	p644	FALSE	2023-10-31	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS112	p644	FALSE	2023-11-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS122	p729	FALSE	2023-12-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS129	p729	FALSE	2024-01-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS133	p729	FALSE	2024-01-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS138	p729	FALSE	2024-01-30	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS145	p644	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS148	p729	FALSE	2024-03-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS152	p644	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS15	p125	FALSE	2022-10-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS173	p644	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS179	p644	FALSE	2024-05-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS180	p729	FALSE	2024-05-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS182	p644	FALSE	2024-05-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS183	p729	FALSE	2024-05-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS184	p151	FALSE	2024-06-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS19	p125	FALSE	2022-11-01	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS246	p644	FALSE	2023-08-08	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS254	p550	FALSE	2022-08-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS255	p550	FALSE	2022-08-30	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS256	p550	FALSE	2022-09-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS278	p654	FALSE	2025-02-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS279	p654	FALSE	2025-02-25	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS280	p654	FALSE	2025-03-04	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS281	p654	FALSE	2025-03-25	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS283	p654	FALSE	2025-04-15	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS284	p654	FALSE	2025-05-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS39	p292	FALSE	2022-12-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS47	p550	FALSE	2023-01-10	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS80	p644	FALSE	2023-08-15	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS84	p644	FALSE	2023-08-29	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS86	p644	FALSE	2023-09-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS87	p644	FALSE	2023-09-19	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_2	single	spaS94	p644	FALSE	2023-10-10	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS100	p431	FALSE	2023-10-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS110	p431	FALSE	2023-11-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS114	p408	FALSE	2023-12-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS115	p431	FALSE	2023-12-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS118	p151	FALSE	2023-12-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS119	p408	FALSE	2023-12-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS11	p813	FALSE	2022-09-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS120	p470	FALSE	2023-12-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS123	p431	FALSE	2023-12-19	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS126	p408	FALSE	2024-01-09	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS127	p431	FALSE	2024-01-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS12	p292	FALSE	2022-10-04	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS136	p722	FALSE	2024-01-30	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS139	p894	FALSE	2024-02-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS13	p470	FALSE	2022-10-04	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS141	p408	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS142	p431	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS143	p470	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS144	p601	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS147	p722	FALSE	2024-03-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS149	p151	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS14	p470	FALSE	2022-10-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS150	p408	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS151	p470	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS154	p151	FALSE	2024-03-19	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS155	p398	FALSE	2024-03-19	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS156	p431	FALSE	2024-03-19	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS157	p894	FALSE	2024-03-19	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS158	p431	FALSE	2024-03-26	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS159	p601	FALSE	2024-03-26	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS161	p601	FALSE	2024-04-09	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS163	p860	FALSE	2024-04-09	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS164	p601	FALSE	2024-04-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS165	p728	FALSE	2024-04-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS166	p860	FALSE	2024-04-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS167	p398	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS168	p601	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS16	p431	FALSE	2022-10-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS170	p860	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS171	p373	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS172	p398	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS175	p860	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS176	p894	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS177	p373	FALSE	2024-05-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS178	p601	FALSE	2024-05-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS17	p470	FALSE	2022-10-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
single_312_3	single	spaS185	p373	FALSE	2024-06-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Bacillota
